,p0q0
12694,0.41929054
12695,0.060349636
12696,1.0680727
12697,0.1486423
12698,-0.4209012
12699,-0.4080089
12700,0.1773229
12701,-0.5171501
12702,0.28952774
12703,0.43704325
12704,0.75747174
12705,0.2211193
12706,0.11017151
12707,0.4900516
12708,-0.32582402
12709,-0.5503923
12710,0.5000839
12711,-0.8033064
12712,-0.3994783
12713,0.5532071
12714,-0.6135113
12715,-0.60408336
12716,0.04076346
12717,-0.64607704
12718,-0.20302387
12719,-0.43432578
12720,-0.6308102
12721,-0.5648343
12722,-0.73745394
12723,0.17733705
12724,0.22484241
12725,-0.36167127
12726,-0.1186021
12727,-0.538583
12728,-0.20273866
12729,-0.33138806
12730,-0.22565976
12731,-0.57521737
12732,-0.21006793
12733,-0.5956426
12734,-0.34195322
12735,-0.7447257
12736,-0.5470158
12737,-0.5648343
12738,-0.22163755
12739,-0.44482404
12740,-0.08078953
12741,-0.067842245
12742,-0.5648343
12743,-0.46822205
12744,-0.42245412
12745,-0.352371
12746,-0.42718166
12747,-0.48070318
12748,-1.4635342
12749,-0.4531929
12750,-0.12428322
12751,0.09672676
12752,-0.49935603
12753,-0.575498
12754,0.139991
12755,0.475399
12756,-0.073824935
12757,0.119017534
12758,-0.46433535
12759,0.3548376
12760,-0.630506
12761,-0.03461893
12762,-0.4346362
12763,0.35593498
12764,-0.36790818
12765,-0.08527047
12766,-1.7119273
12767,0.3390428
12768,-0.571302
12769,-0.2558709
12770,-0.017694373
12771,0.5388359
12772,-0.12384289
12773,0.30822894
12774,-0.18509866
12775,0.2570479
12776,-0.22937194
12777,0.35409454
12778,-0.10661103
12779,0.5972128
12780,-0.21184602
12781,0.34126654
12782,-0.22134066
12783,0.497445
12784,-0.6148845
12785,-0.05143352
12786,0.61870694
12787,-0.31736937
12788,-0.87343603
12789,0.617602
12790,-0.7229581
12791,-0.11074606
12792,-0.27987537
12793,0.24780914
12794,0.102015465
12795,0.1994527
12796,-0.71077126
12797,0.522992
12798,-0.023857042
12799,-0.9898868
12800,0.27193663
12801,0.59027725
12802,-0.21246341
12803,0.6848691
12804,-0.6265185
12805,-0.3433777
12806,-0.2819202
12807,0.43030834
12808,-0.0021594614
12809,0.13904516
12810,-0.04639782
12811,0.583078
12812,0.31613895
12813,-0.9217396
12814,0.020598162
12815,-0.014896773
12816,0.64933974
12817,-0.09836659
12818,0.35145923
12819,-0.3378462
12820,0.4768056
12821,-0.110836625
12822,-1.5352602
12823,0.28125694
12824,-0.38291615
12825,-0.33636317
12826,-0.8709103
12827,0.5873977
12828,-0.22965738
12829,0.23105945
12830,-0.185409
12831,0.55622375
12832,-0.04735179
12833,-0.3700839
12834,-1.2225417
12835,0.28333995
12836,-0.02572952
12837,-0.2803854
12838,-0.011697445
12839,-0.42747
12840,0.18670446
12841,-0.13003996
12842,-0.5301969
12843,0.54013115
12844,0.39846665
12845,0.33430275
12846,-0.01866561
12847,-0.5061628
12848,-0.053937342
12849,0.0014993598
12850,-0.036702015
12851,0.9923037
12852,0.07980581
12853,0.044484407
12854,0.43007216
12855,-0.08686925
12856,-0.5708309
12857,0.31328836
12858,-0.15711494
12859,-0.07501121
12860,0.5162268
12861,0.05302627
12862,-0.7497263
12863,-0.070558876
12864,0.26005048
12865,-0.40724087
12866,0.37003925
12867,0.05716386
12868,0.0054236865
12869,-0.036037426
12870,0.24147232
12871,-0.18033943
12872,-0.60127777
12873,0.22977273
12874,-0.10076987
12875,-0.42711893
12876,0.195712
12877,-0.11486916
12878,0.0684055
12879,0.6665251
12880,-0.08703719
12881,0.043365993
12882,-0.16257836
12883,-0.012228683
12884,-0.6209096
12885,-0.277925
12886,-0.32492277
12887,-0.08538226
12888,-0.34713703
12889,0.15975934
12890,0.35546649
12891,-0.007805857
12892,0.16892146
12893,0.3217083
12894,0.18469372
12895,0.37768987
12896,-0.63576096
12897,-0.5619831
12898,0.3462483
12899,-0.73308784
12900,-0.4434445
12901,0.3965294
12902,0.03536813
12903,-0.7842115
12904,-0.015051402
12905,-0.3370702
12906,0.32213262
12907,-0.6223664
12908,-0.24676791
12909,0.45384791
12910,0.36051765
12911,-0.25913247
12912,2.0196588
12913,0.459357
12914,-0.36909112
12915,-0.32759643
12916,0.25430986
12917,-0.789277
12918,-1.292961
12919,0.0117486445
12920,-0.46611106
12921,1.689319
12922,-0.34315136
12923,0.300489
12924,-0.36779678
12925,1.3905531
12926,0.24915124
12927,0.19035871
12928,-0.21632889
12929,0.16882193
12930,0.008190524
12931,0.104326434
12932,1.4761006
12933,0.6286073
12934,0.09724911
12935,-0.14265968
12936,1.9131372
12937,0.601056
12938,0.101868555
12939,0.1683042
12940,1.4631679
12941,0.67779255
12942,0.30104053
12943,0.57358557
12944,0.16493724
12945,-0.0806478
12946,0.26837444
12947,-0.7304501
12948,-1.238308
12949,-0.7246432
12950,-0.5609809
12951,0.038701896
12952,0.46880525
12953,-0.49019346
12954,-0.9324489
12955,-0.6328841
12956,-0.8465492
12957,-0.7139704
12958,-0.94025844
12959,-0.45253488
12960,-0.13867447
12961,-0.6852965
12962,-0.7475258
12963,-0.57181007
12964,-0.66658556
12965,-1.003341
12966,-1.3526481
12967,-0.90036434
12968,-0.9699107
12969,-0.8354146
12970,-0.82497215
12971,-0.9886314
12972,-0.90114415
12973,-0.76547056
12974,-1.0582466
12975,-0.57826
12976,-0.8728664
12977,-1.043092
12978,0.105047464
12979,-0.4001886
12980,1.706754
12981,-1.5517317
12982,0.33182213
12983,-0.42477423
12984,0.76102513
12985,-0.20185047
12986,-0.54834133
12987,0.29275903
12988,0.3725264
12989,-0.5220751
12990,0.28165743
12991,0.07712616
12992,-0.20569004
12993,0.7905119
12994,-1.2063572
12995,-0.05267693
12996,-0.10595859
12997,0.31241137
12998,-0.38516748
12999,0.05012657
13000,-0.029604739
13001,0.51113427
13002,0.20056626
13003,0.57180715
13004,0.5899065
13005,-1.9223306
13006,-0.7147285
13007,0.26416385
13008,-0.37377065
13009,1.5659866
13010,-1.0596322
13011,0.17901161
13012,-0.43868464
13013,-1.4073682
13014,0.057406586
13015,-0.3476709
13016,1.0322933
13017,-1.7749263
13018,0.2671255
13019,-0.4039602
13020,0.906702
13021,-0.17389783
13022,0.23533791
13023,0.16332799
13024,2.0221653
13025,-1.3842547
13026,-0.09006465
13027,-0.1898429
13028,1.519439
13029,-1.6590242
13030,0.18512157
13031,-0.42815292
13032,2.0922775
13033,0.11448118
13034,-0.6374422
13035,0.9912135
13036,-0.18678552
13037,0.11448118
13038,-0.25821903
13039,0.42941442
13040,-0.07057718
13041,0.2289799
13042,-0.38819638
13043,1.3540614
13044,-1.1372898
13045,-0.0970471
13046,-0.35992765
13047,0.88690203
13048,-1.4965166
13049,0.16429581
13050,-0.45578918
13051,1.8799942
13052,-1.959714
13053,-0.90418226
13054,-0.62772226
13055,-0.02151398
13056,0.030113133
13057,-0.43576324
13058,-0.5636283
13059,-0.29783756
13060,0.27482146
13061,0.121543795
13062,0.28218544
13063,0.42222014
13064,0.03140561
13065,-0.7625401
13066,-0.5250839
13067,-0.5212307
13068,0.040040515
13069,-0.21595939
13070,0.18839575
13071,0.1769744
13072,-0.51745635
13073,-0.380986
13074,-0.12491365
13075,-0.189005
13076,-0.12915637
13077,-0.31912428
13078,0.52172124
13079,-0.09907485
13080,0.043296687
13081,0.3429443
13082,0.96118015
13083,0.5058446
13084,0.07565521
13085,-0.36495632
13086,-0.56909734
13087,0.22309841
13088,-0.80266166
13089,-1.1509441
13090,0.2799164
13091,-1.0425354
13092,0.33530012
13093,0.13167077
13094,0.8322563
13095,-0.62511295
13096,-0.67430747
13097,0.25796926
13098,0.21391623
13099,-0.32895222
13100,0.26585373
13101,0.16983122
13102,0.2643921
13103,-0.4180329
13104,-0.039443403
13105,0.041339673
13106,-0.28599957
13107,-0.15658821
13108,-0.09202164
13109,-0.18233828
13110,-0.19841015
13111,0.27519593
13112,-0.3973359
13113,0.005165609
13114,0.08798738
13115,-0.38826555
13116,-0.117666185
13117,-0.335246
13118,0.10040182
13119,0.06315365
13120,-0.16726321
13121,-0.533423
13122,-0.79019654
13123,-1.1103505
13124,-0.9437355
13125,-1.103607
13126,-2.1275241
13127,-0.77599585
13128,-1.1407524
13129,-0.5701612
13130,-0.048311334
13131,-1.369089
13132,-0.23711134
13133,-0.20496492
13134,-0.6630952
13135,-0.18873581
13136,-0.00669604
13137,0.16375008
13138,0.1965614
13139,0.9391387
13140,-0.6056642
13141,-0.21698841
13142,0.13774128
13143,0.6641126
13144,-0.29713356
13145,-0.6038551
13146,-1.4177914
13147,0.8889097
13148,-0.38185367
13149,0.22079523
13150,1.3183824
13151,0.03918749
13152,-0.2025068
13153,-0.66282874
13154,-0.53294134
13155,-0.27708554
13156,-0.27116433
13157,-0.4117915
13158,-0.37226164
13159,0.18324322
13160,-0.59005415
13161,0.29221955
13162,0.29989013
13163,0.024159178
13164,-0.35489944
13165,-0.23061173
13166,0.1563061
13167,-1.8485087
13168,-1.711546
13169,0.24141824
13170,0.34130356
13171,0.24351689
13172,-0.25720012
13173,-0.2988476
13174,-0.04903075
13175,-0.43400076
13176,0.08796191
13177,-1.6787006
13178,-0.5310106
13179,0.2341275
13180,-0.22661366
13181,0.61430335
13182,-0.23522511
13183,-0.4090241
13184,0.94986403
13185,-0.79909736
13186,-0.4999205
13187,0.025256464
13188,-1.5725702
13189,-0.18350582
13190,0.21497512
13191,-1.7475308
13192,-0.09621008
13193,-0.81910557
13194,-0.7070427
13195,1.0349822
13196,0.7940743
13197,-0.48105338
13198,-0.26481214
13199,-0.485766
13200,0.65787095
13201,-2.0715678
13202,-0.33262715
13203,0.834101
13204,-1.0780919
13205,0.3431422
13206,-0.2535768
13207,0.28501838
13208,-0.84010893
13209,-0.17157644
13210,-0.022034401
13211,-1.1192249
13212,-1.2079679
13213,0.47470155
13214,-0.11614394
13215,-0.3277519
13216,-0.14716387
13217,-0.13774653
13218,0.5148456
13219,-0.10424468
13220,0.07279444
13221,-0.8114081
13222,0.08669188
13223,0.7464764
13224,0.25349024
13225,-0.33819672
13226,-0.8002153
13227,-0.33062732
13228,0.0819355
13229,-0.42503375
13230,-1.7255212
13231,-0.7545366
13232,-0.807029
13233,-0.5463106
13234,-0.53302765
13235,0.17549069
13236,-0.58115786
13237,-0.74711895
13238,-0.04875683
13239,-0.102252685
13240,-0.18606202
13241,-2.4542398
13242,0.1826121
13243,-0.2439409
13244,-2.7253733
13245,0.4612479
13246,0.22136357
13247,-0.38878697
13248,-0.33437595
13249,-0.47345927
13250,0.04663328
13251,0.29322025
13252,-0.26094598
13253,0.18622378
13254,0.3665288
13255,0.038739033
13256,0.068423264
13257,-0.15773925
13258,-0.19527747
13259,0.28549978
13260,-0.19674195
13261,-0.62752956
13262,-0.3082392
13263,-0.13852225
13264,-0.059815407
13265,-0.42016855
13266,0.45823067
13267,-0.10582691
13268,-0.20610529
13269,-0.90845376
13270,-0.72714365
13271,0.07969308
13272,-0.61556655
13273,-0.9507292
13274,-0.6245514
13275,0.47317964
13276,-0.17001261
13277,-0.090745784
13278,0.26241863
13279,-0.0085509
13280,-0.6355867
13281,-0.696075
13282,-0.3696961
13283,-0.37175295
13284,-0.07563948
13285,-0.6208093
13286,0.2833613
13287,0.08430425
13288,-0.49024945
13289,0.8948317
13290,-1.1043066
13291,-0.64290625
13292,0.026721567
13293,0.05104773
13294,0.5046565
13295,-0.29403627
13296,-0.036068127
13297,-0.21244423
13298,-0.28599867
13299,-1.6681015
13300,-0.75912493
13301,0.17872646
13302,-0.8374266
13303,-1.0445212
13304,-0.4986468
13305,-0.60872245
13306,-0.35672095
13307,1.4492761
13308,0.39189526
13309,0.72407675
13310,0.9493056
13311,-1.9996759
13312,0.63679904
13313,-0.61885154
13314,-0.4576668
13315,0.14466292
13316,0.19880232
13317,0.6345349
13318,-1.5154884
13319,-15.759655
13320,-0.016046654
13321,0.7913304
13322,-0.40339595
13323,0.53649217
13324,-0.8756114
13325,-0.055267863
13326,-0.68598443
13327,0.72796875
13328,0.22192386
13329,0.07397783
13330,-0.1685687
13331,-0.8842451
13332,0.01456818
13333,-0.16032432
13334,-0.4480367
13335,-0.18428451
13336,-0.8610635
13337,-0.03795273
13338,0.12642646
13339,0.20599076
13340,-1.3823876
13341,0.13225271
13342,-0.024709038
13343,-1.0213399
13344,-0.38290313
13345,-0.4466325
13346,-0.34286258
13347,-0.5812101
13348,-0.25553042
13349,0.6646467
13350,-0.3198674
13351,0.714372
13352,-0.28969073
13353,-0.92678237
13354,0.073638
13355,-0.32860267
13356,-0.2843712
13357,0.32776836
13358,0.17170437
13359,-0.11285229
13360,-2.292259
13361,0.055310167
13362,-0.18976407
13363,0.43926924
13364,-1.2517146
13365,0.5467537
13366,0.53822327
13367,0.59318763
13368,0.4297313
13369,0.109538525
13370,0.5214976
13371,0.4046362
13372,0.6969429
13373,-0.36104712
13374,-0.09509649
13375,0.22857052
13376,-0.39903316
13377,-1.2058394
13378,-0.2122043
13379,0.5707715
13380,0.17135483
13381,-0.24148273
13382,0.8365785
13383,-0.7399771
13384,0.23515053
13385,-4.1173167
13386,0.49707422
13387,-0.1916141
13388,-4.9886203
13389,-0.056814793
13390,-2.1649375
13391,0.10706088
13392,0.23574859
13393,-5.2291613
13394,-0.16465741
13395,-0.2539141
13396,0.55481154
13397,-0.66591257
13398,-0.156628
13399,-3.9779341
13400,-2.2777984
13401,-4.5379095
13402,-1.6813991
13403,-0.8173783
13404,-0.55233157
13405,0.12703231
13406,0.15933862
13407,-0.50475967
13408,0.17626001
13409,-5.6013403
13410,-18.41165
13411,-0.13922293
13412,-0.61248624
13413,-0.76565075
13414,0.52219814
13415,-0.006571265
13416,-0.0041443557
13417,-0.5263217
13418,0.36226356
13419,-1.6436524
13420,-0.005322856
13421,-0.668316
13422,0.31765607
13423,0.2696913
13424,0.47077903
13425,0.14772552
13426,0.0309795
13427,-0.47673398
13428,-0.447683
13429,0.29094487
13430,0.78727174
13431,0.6377831
13432,0.0116334185
13433,-0.18318126
13434,-0.2105806
13435,0.078435406
13436,0.033657257
13437,-0.3465011
13438,0.3685726
13439,-0.2343722
13440,0.10158997
13441,-0.5628873
13442,-0.16562638
13443,-11.326687
13444,0.08175682
13445,-11.424111
13446,-0.10146742
13447,0.20188507
13448,0.8803214
13449,0.2867794
13450,0.8742228
13451,-0.30399027
13452,-0.21224235
13453,-0.30100018
13454,-0.27771062
13455,0.025552733
13456,0.61703676
13457,0.5583014
13458,0.8729239
13459,-0.17674804
13460,-1.1162204
13461,0.34113428
13462,-0.037816852
13463,-0.6503104
13464,-0.8032316
13465,-0.14425448
13466,-3.471538
13467,-0.35431406
13468,-0.4221284
13469,-8.278837
13470,-0.60617095
13471,-19.50778
13472,0.60827696
13473,-6.019545
13474,0.1926084
13475,0.58010757
13476,-4.4338307
13477,-0.04539797
13478,-1.4662644
13479,-0.41544655
13480,-0.41588494
13481,-0.50973266
13482,-0.5240171
13483,0.51782656
13484,-0.46508285
13485,0.74558485
13486,-7.843048
13487,-0.09185368
13488,-0.2773493
13489,-0.34543693
13490,-0.32541203
13491,-0.25144318
13492,-0.38850048
13493,-0.71870583
13494,-0.16298756
13495,-0.5348288
13496,-1.9095917
13497,0.13191174
13498,-0.090635635
13499,0.5076682
13500,-0.111541405
13501,-0.30473304
13502,-0.42984757
13503,0.036827315
13504,-0.038553525
13505,0.10209965
13506,-0.4821909
13507,0.7626287
13508,-0.512688
13509,0.72892284
13510,-0.4893674
13511,0.1487771
13512,-0.29367486
13513,-0.41822165
13514,-0.63808215
13515,-0.42451185
13516,-0.9116113
13517,-0.2780106
13518,-0.82586414
13519,-0.03122863
13520,0.6282191
13521,0.4055255
13522,0.16475208
13523,0.51602757
13524,0.66141135
13525,0.070925236
13526,0.23707333
13527,-0.20433265
13528,0.42258602
13529,0.15704353
13530,0.13514449
13531,-0.87583643
13532,-1.3411822
13533,-0.03937179
13534,-0.21281436
13535,-0.6569486
13536,0.13501404
13537,-0.30673653
13538,0.37530494
13539,0.15687902
13540,0.060626626
13541,0.503562
13542,-0.62223125
13543,0.20496301
13544,-0.69623613
13545,-0.84375256
13546,0.15628661
13547,-0.74476755
13548,0.49641582
13549,-0.12217356
13550,0.36704576
13551,-0.5005197
13552,-0.27941594
13553,0.6171388
13554,0.15854377
13555,-0.48195976
13556,0.43329772
13557,-0.23949039
13558,0.9134504
13559,-0.6264008
13560,-0.07435314
13561,-0.3536534
13562,-0.50352776
13563,-0.6391319
13564,-0.5140991
13565,-0.25368336
13566,-0.20248441
13567,1.2655749
13568,-0.31262946
13569,-0.1570765
13570,-0.027213769
13571,0.50650674
13572,-0.50530154
13573,0.054246742
13574,-0.9078665
13575,-0.7200469
13576,0.98647976
13577,-0.30387753
13578,0.6801484
13579,-0.5618015
13580,-0.78712064
13581,-0.4908667
13582,0.38592282
13583,0.29783168
13584,-0.5705046
13585,0.06760537
13586,0.15834811
13587,-0.7280813
13588,0.20715106
13589,-0.0017584532
13590,0.58092886
13591,-1.101329
13592,0.24642439
13593,-1.5420098
13594,-0.6107821
13595,0.15453057
13596,0.91940683
13597,0.16474976
13598,0.4226422
13599,0.7263625
13600,-0.6570437
13601,-0.13129522
13602,-0.12027068
13603,-0.067132376
13604,0.8940509
13605,-0.7251305
13606,-0.15564714
13607,0.029811231
13608,-0.11736292
13609,-0.60575396
13610,-2.186449
13611,0.31451842
13612,-0.38467628
13613,0.8677428
13614,-0.4556338
13615,0.44651437
13616,0.72613186
13617,-0.24849132
13618,-0.6588087
13619,0.6066316
13620,-0.8534121
13621,0.25877672
13622,0.19392717
13623,0.123268336
13624,0.30606776
13625,0.50601435
13626,0.16046652
13627,-1.2980016
13628,-0.7578353
13629,-0.36658815
13630,-0.42854363
13631,0.2746871
13632,-0.24941285
13633,-0.10831699
13634,-0.55899197
13635,0.06933061
13636,0.10841376
13637,0.38505948
13638,-0.22171792
13639,-0.5975834
13640,0.31877005
13641,0.65169114
13642,-0.2686516
13643,-0.017159194
13644,-0.48052576
13645,0.35606295
13646,0.6690422
13647,-0.31960747
13648,-0.45378983
13649,-0.24895798
13650,-0.4671291
13651,-0.12860061
13652,0.3661263
13653,-0.73123497
13654,0.17381208
13655,0.17989454
13656,0.6130015
13657,-0.5979882
13658,0.100396454
13659,-0.4319812
13660,-0.43688372
13661,-0.1324948
13662,0.6849267
13663,0.2224949
13664,-0.81729555
13665,0.543893
13666,0.591929
13667,-0.3018385
13668,1.0512093
13669,-0.60624796
13670,0.37174538
13671,-0.16364741
13672,-0.39327756
13673,-0.1281132
13674,0.44736376
13675,-0.22956142
13676,0.21875441
13677,-0.5926466
13678,0.18082942
13679,-0.05855711
13680,0.7298992
13681,-0.13494018
13682,0.07543048
13683,-0.5708372
13684,0.3121238
13685,0.054298036
13686,-0.100863814
13687,0.1638092
13688,-0.27687538
13689,-1.0494965
13690,0.19578496
13691,-0.24689785
13692,-0.7630184
13693,-0.7600292
13694,0.030718077
13695,-0.90226585
13696,0.14802529
13697,-1.8848193
13698,0.14757757
13699,0.14221253
13700,0.40543696
13701,-0.14320967
13702,-2.0952666
13703,-0.3117336
13704,-0.05920968
13705,-1.1955671
13706,-1.0173811
13707,0.17627674
13708,-0.52261794
13709,-0.43297443
13710,-0.09329171
13711,-0.04147242
13712,-0.10628243
13713,0.07911881
13714,0.4614559
13715,-0.43101504
13716,-0.061423346
13717,0.086675525
13718,-0.81589526
13719,-0.27299267
13720,-1.289339
13721,0.17526877
13722,-0.23107411
13723,-0.015241602
13724,-0.5353042
13725,0.8675781
13726,-1.084864
13727,0.12980995
13728,-0.16030668
13729,-0.7032351
13730,0.7424554
13731,0.7744016
13732,-1.1171569
13733,-0.45553496
13734,0.3120377
13735,-3.2077281
13736,-0.86932725
13737,0.048202336
13738,-0.26556352
13739,-0.3061663
13740,-0.17366011
13741,0.17730574
13742,-0.7481511
13743,-0.44679517
13744,-0.6426162
13745,-0.20245513
13746,0.13891818
13747,0.43340066
13748,0.66910416
13749,-0.7426527
13750,-0.19164847
13751,-0.43895715
13752,0.69183034
13753,-0.2691427
13754,0.39461386
13755,0.9279098
13756,-0.10844676
13757,-0.23811883
13758,-0.36846116
13759,-0.47881454
13760,-0.43536913
13761,-0.1700928
13762,0.17881863
13763,-0.31105042
13764,-0.15840967
13765,-0.4219575
13766,-0.2654594
13767,0.3831725
13768,-0.20379774
13769,-0.43887267
13770,-1.2596531
13771,-0.13993838
13772,-0.21581756
13773,-0.71108615
13774,0.122121304
13775,0.114661045
13776,-0.99560523
13777,-0.9643622
13778,-0.33194435
13779,0.1918187
13780,-0.22753598
13781,-0.1476333
13782,0.02138413
13783,-0.5215352
13784,-0.42210856
13785,0.099757604
13786,-0.5778519
13787,-1.432717
13788,0.006159687
13789,-0.48622575
13790,0.15151404
13791,-0.5131223
13792,-0.7276971
13793,-0.5700622
13794,-0.7071505
13795,-0.50793815
13796,-0.5567075
13797,0.27927494
13798,0.20095937
13799,-0.28954437
13800,-0.09097342
13801,-0.07705671
13802,-0.17435114
13803,0.039647494
13804,-0.07556653
13805,0.2733396
13806,1.0049592
13807,0.23508783
13808,0.36652163
13809,-0.5999562
13810,-0.64357257
13811,0.544965
13812,-0.0051621282
13813,-0.34251812
13814,-0.2759076
13815,0.61582196
13816,-0.7906908
13817,0.11470798
13818,0.28418222
13819,-4.2513733
13820,0.12611987
13821,-0.5224908
13822,-9.048264
13823,-4.4970765
13824,-0.5266582
13825,-0.35698262
13826,-0.49443623
13827,-0.32231164
13828,-0.8569934
13829,0.042350564
13830,-0.017969534
13831,-0.484243
